PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam,Baserunners
206,11/5/22,15:53:49,6,1,David Falco,falcoda43,Right,Maryland,Cam Jones,,Left,Maryland,Stretch,5,Top,1,0,0,Four-Seam,,StrikeSwinging,,,,0,0,,90.94309536,-1.940382809,-3.959361219,2175.750757,222.0091085,1:30,5.574080055,2.783255853,7.888513654,-18.94342508,12.74396799,9.794109701,2.414606278,0.734534326,83.63895593,-4.683399005,-1.180260856,0.409710953,,,,,,,,,,,,-6.716806619,7.875646507,-2.549028457,50,5.451085438,8.898437933,-132.2264171,-4.989787579,-11.83470005,29.45327102,-18.29752768,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,91487102-5d43-11ed-892b-b342c4b1064c,91.11734448,5.573570922,2.786790647,-1.934751161,-4.002645595,83.79010274,2.415331084,0.731808261,-4.670951,-1.224966796,0.409580237,10.20380677,11.56054694,-15.84100498,86.02037908,2093.122017,-593.9120994,96.20228831,-0.714819985,-0.272968812,-0.6438326,,,,,,,,,,,,,,,,,0.996785434,1,,,high,high,12.58171458,-1.49258993,53.43148635,Devin Russell,,Maryland,1st and 3rd
207,11/5/22,15:54:10,6,2,David Falco,falcoda43,Right,Maryland,Cam Jones,,Left,Maryland,Stretch,5,Top,1,0,1,Slider,,StrikeSwinging,,,,0,0,,86.61163599,-2.083717144,-3.823257122,2224.931432,202.1388209,12:45,5.600820071,2.82605873,7.791431983,-24.08588231,11.69606881,2.538226323,1.693406798,-0.444937872,79.36634543,-6.676166675,-3.337383995,0.430530111,,,,,,,,,,,,-2.513825309,7.158120747,-2.591143566,50,5.463698893,8.352120017,-125.9341651,-5.197245237,-4.027813509,26.11968675,-20.70484552,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,9d8c94ca-5d43-11ed-98dd-afac11d4aabd,86.77599845,5.599364449,2.828591606,-2.066004508,-3.855228117,79.51907282,1.695496462,-0.447490234,-6.647048058,-3.372112308,0.430392775,2.827715648,10.36089632,-58.57801704,76.17630668,1159.939238,-1898.647109,52.13370718,-0.482900718,-0.853350841,-0.196466891,,,,,,,,,,,,,,,,,0.991174623,1,,,high,medium,21.44133157,-74.40551977,53.52856802,Devin Russell,,Maryland,1st and 3rd
208,11/5/22,15:54:34,6,3,David Falco,falcoda43,Right,Maryland,Cam Jones,,Left,Maryland,Stretch,5,Top,1,0,2,Four-Seam,,BallCalled,,,,0,0,,93.91580421,-1.725582327,-2.111214802,2131.941379,225.3696251,1:30,5.595389516,2.790057784,,-19.99755293,12.12109147,10.37684072,2.491024833,1.572218895,84.4969887,-4.48727352,-0.172593363,0.4038751,,,,,,,,,,,,-6.196289984,7.057238117,-2.633090622,50,5.452346335,4.698119594,-136.5707629,-4.755708389,-11.63778938,31.63578343,-18.91923888,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,ac19e130-5d43-11ed-a005-179133080118,94.10228069,5.594718538,2.794058829,-1.718437008,-2.157685064,84.65226444,2.491938562,1.569278872,-4.471924427,-0.220370058,0.403740809,10.82785326,10.86325542,-19.08257524,93.37494657,2014.787748,-696.9966811,94.50483808,-0.663925245,-0.326930509,-0.672547182,,,,,,,,,,,,,,,,,0.997230545,1,,,high,high,5.962646374,-24.79840138,54.40460624,Devin Russell,,Maryland,1st and 3rd
209,11/5/22,15:54:54,6,4,David Falco,falcoda43,Right,Maryland,Cam Jones,,Left,Maryland,Stretch,5,Top,1,1,2,Four-Seam,,Foul,,,,0,0,,93.00181938,-1.276733803,-3.156321515,2035.675201,221.8283974,1:30,5.633582157,2.568941617,7.686019924,-19.29564489,11.86324747,8.79693855,2.969159417,0.761923266,85.25633988,-4.211761708,-1.201104707,0.401756145,,,,,,,,,,,,-5.840655201,7.007900548,-2.371804153,50,5.545329905,7.219867225,-135.3371507,-3.554195934,-10.78259806,30.81124381,-19.23656702,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,b818fca3-5d43-11ed-8e85-9331636b8f9a,93.17962474,5.632949084,2.572214357,-1.269568508,-3.196634615,85.41059339,2.969987038,0.759383852,-4.197624127,-1.242830724,0.401627662,9.160930468,10.70788778,-24.13675812,69.43840621,1857.700237,-832.4201783,91.25720234,-0.679998988,-0.408916009,-0.608595986,,,,,,,,,,,,,,,,,0.997782712,1,,,high,high,27.50547393,-57.52345418,53.63398008,Devin Russell,,Maryland,1st and 3rd
210,11/5/22,15:55:17,6,5,David Falco,falcoda43,Right,Maryland,Cam Jones,,Left,Maryland,Stretch,5,Top,1,1,2,Four-Seam,,BallCalled,,,,0,0,,91.73667615,-3.73479078,-4.807404898,2236.051132,226.7276781,1:30,5.555854677,2.950154651,7.825875838,-19.67504067,12.38342181,10.71670309,0.504812759,-0.536631011,83.85426744,-7.487042209,-2.754759329,0.407514313,,,,,,,,,,,,-7.40914545,8.039448353,-2.659979304,50,5.320190803,10.90546626,-133.0182997,-9.230862329,-13.23029292,29.42778975,-17.81824333,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,c5912f9c-5d43-11ed-a74f-55f35f24bc10,91.90736065,5.555192066,2.954025372,-3.727084206,-4.854504691,84.00762283,0.505924137,-0.540355656,-7.470954458,-2.80615162,0.407389664,11.1429493,11.2432718,-18.26472623,61.07382248,2123.395755,-700.7960707,94.96186042,-0.650931935,-0.313407892,-0.691421079,,,,,,,,,,,,,,,,,0.997493294,1,,,high,medium,35.03362124,-64.54740251,53.49412416,Devin Russell,,Maryland,1st and 3rd
211,11/5/22,15:55:35,6,6,David Falco,falcoda43,Right,Maryland,Cam Jones,,Left,Maryland,Stretch,5,Top,1,2,2,Slider,,BallCalled,,,,0,0,,86.7744888,-2.426727686,-5.495183985,2248.3122,202.3297617,12:45,5.57553646,2.725885073,7.788294071,-24.10925839,11.72230679,2.241395745,1.154464336,-1.543101375,81.0939973,-7.064145566,-4.846851505,0.422649074,,,,,,,,,,,,-2.691275607,7.193917305,-2.747683006,50,5.356746438,11.74181577,-128.2588056,-6.639978352,-4.475595468,26.93839697,-20.21055406,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,d039b9b5-5d43-11ed-909a-c19318673d03,86.94115958,5.573992742,2.728496028,-2.408447899,-5.527119009,81.23489857,1.15595795,-1.544910244,-7.039040344,-4.876509279,0.422527714,2.53245815,10.39248292,-60.98074357,76.28840709,1090.664193,-1966.05172,48.51035339,-0.448726827,-0.874456724,-0.184308635,,,,,,,,,,,,,,,,,0.996222394,1,,,high,high,21.34043096,71.85010415,53.53170593,Devin Russell,,Maryland,1st and 3rd
212,11/5/22,15:55:54,6,7,David Falco,falcoda43,Right,Maryland,Cam Jones,,Left,Maryland,Stretch,5,Top,1,3,2,Four-Seam,,BallCalled,Walk,,,0,0,,95.37887134,-2.549429665,-2.989613597,2083.933414,221.6179476,1:30,5.570092352,2.477330975,7.292215218,-18.24319324,11.86315571,8.535009296,1.700143196,-0.397252707,85.58803501,-5.4766746,-2.529991251,0.394912216,,,,,,,,,,,,-5.569688145,7.277846524,-2.270799943,50,5.382335692,6.976016226,-138.6308975,-6.745547338,-10.79757422,32.09859561,-18.06498532,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,dbf0a921-5d43-11ed-9aa8-09bfd9eb930d,95.56325869,5.569565346,2.480747655,-2.543766123,-3.029912647,85.7426675,1.700935188,-0.399807769,-5.463130624,-2.571719962,0.39478502,8.901998789,10.77430264,-27.1950764,65.21910036,1853.566345,-952.4023725,88.94556478,-0.664948221,-0.457021499,-0.590741241,,,,,,,,,,,,,,,,,0.997791353,1,,,high,high,31.30286567,-59.73879397,54.02778478,Devin Russell,,Maryland,1st and 3rd
213,11/5/22,15:56:31,7,1,David Falco,falcoda43,Right,Maryland,Luke Shliger,shliglu42,Left,Maryland,Stretch,5,Top,1,0,0,Slider,,BallCalled,,,,0,0,,85.47370546,-3.251847584,-4.641093813,2368.722757,197.9718811,12:30,5.517052802,2.888757685,7.739244118,-26.61410461,10.32430217,0.392074836,0.325681563,-1.313249993,78.62661178,-8.288714354,-4.566334912,0.437432052,,,,,,,,,,,,-1.531700539,6.703052586,-2.598213437,50,5.303332438,10.05855977,-124.0255127,-7.737198404,-2.382359419,25.13987336,-21.7483299,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,f1e75aa1-5d43-11ed-94aa-2d30ec53c128,85.62798287,5.514936381,2.891351885,-3.225680602,-4.673900694,78.76871591,0.32847361,-1.315833137,-8.250474855,-4.601204746,0.43729916,0.690748009,8.912008648,-69.42670934,69.24527768,832.3815913,-2217.653802,35.1405241,-0.334259497,-0.936223454,-0.108426161,,,,,,,,,,,,,,,,,0.997959966,1,,,high,medium,27.67930797,-73.4036259,53.58075588,Devin Russell,,Maryland,Bases Loaded
214,11/5/22,15:56:51,7,2,David Falco,falcoda43,Right,Maryland,Luke Shliger,shliglu42,Left,Maryland,Stretch,5,Top,1,1,0,Slider,,StrikeCalled,,,,0,0,,88.89153217,-1.668471818,-1.829424387,2332.85216,209.2876768,1:00,5.625505362,2.830377361,7.567534692,-25.32029334,9.804529399,2.691780854,1.973566816,0.018341278,80.41944529,-6.094857493,-3.844794908,0.420378987,,,,,,,,,,,,-1.941376575,5.436409584,-2.711530866,50,5.506226028,4.065235777,-129.4612517,-4.459499133,-3.290136221,27.38417318,-22.96072729,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,fe0091cf-5d43-11ed-8069-696834ef97fd,89.05705664,5.623426131,2.83347133,-1.64374878,-1.86731929,80.55913096,1.975474036,0.016058183,-6.063081612,-3.88211756,0.420246847,3.061050635,8.441668575,-67.1967333,78.01186275,904.1391631,-2150.518908,38.75681359,-0.338027048,-0.92184106,-0.189596346,,,,,,,,,,,,,,,,,0.995695416,1,,,high,high,19.78930406,37.66582295,53.75246531,Devin Russell,,Maryland,Bases Loaded
215,11/5/22,15:57:11,7,3,David Falco,falcoda43,Right,Maryland,Luke Shliger,shliglu42,Left,Maryland,Stretch,5,Top,1,1,1,Four-Seam,,BallCalled,,,,0,0,,89.50630827,-2.243903089,-1.936453536,,,,5.611742222,2.796854894,7.616487365,,,,1.300447029,-0.121250047,81.2968641,-7.066662387,-3.734647772,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,09936b63-5d44-11ed-87fe-551b03c95357,89.63929491,5.607853003,2.796854894,-2.19489694,-1.936453536,81.40580699,1.304011858,-0.121250047,-7.008724166,-3.734647772,0.422767787,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,53.70351264,Devin Russell,,Maryland,Bases Loaded
216,11/5/22,15:57:31,7,4,David Falco,falcoda43,Right,Maryland,Luke Shliger,shliglu42,Left,Maryland,Stretch,5,Top,1,2,1,Four-Seam,,BallCalled,,,,0,0,,91.24167667,-2.732570983,-3.672192243,2154.858954,225.9780432,1:30,5.570953977,2.872298859,7.870001569,-20.10066566,12.11976669,10.39706571,1.79091578,1.414298033,84.73747603,-5.423529891,-0.172550211,0.408542464,,,,,,,,,,,,-6.922829823,7.620575691,-2.654371147,50,5.39920006,8.24279136,-132.6287193,-6.863812533,-12.27703474,29.52545212,-18.65962342,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,15cab80f-5d44-11ed-8830-1176ec6aeff4,91.4107548,5.570216646,2.875916864,-2.723889153,-3.717359377,84.88525633,1.791788099,1.41146387,-5.408817846,-0.218996365,0.408415869,10.80354441,10.93150771,-17.19408061,61.70236075,2058.555951,-636.9964731,95.53089067,-0.663876624,-0.295609359,-0.686937359,,,,,,,,,,,,,,,,,0.997659705,1,,,high,high,34.46781996,-66.01807396,53.44999843,Devin Russell,,Maryland,Bases Loaded
217,11/5/22,15:57:51,7,5,David Falco,falcoda43,Right,Maryland,Luke Shliger,shliglu42,Left,Maryland,Stretch,5,Top,1,3,1,Four-Seam,,Foul,,,,0,0,,95.1282074,-2.65502726,-2.632771305,,,,5.566705236,2.699538764,7.635930499,,,,1.665037836,0.348171836,85.97939156,-5.735746965,-1.410052693,,94.21659388,30.89128682,-39.09487262,,,,,334.8271323,,-39.11366259,3.892532828,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,218583fd-5d44-11ed-ad75-79c6cdb9ffad,95.27326807,5.563021646,2.699538764,-2.610667702,-2.632771305,86.09856195,1.668157393,0.348171836,-5.684280921,-1.410052693,0.392259112,,,,,,,,,,,-50.9853499,62.74893136,48.37181278,-0.387948677,0.428975688,1.639444446,-211.229327,259.7910312,,,,,,,,,,1,,49.52743516,high,high,,,53.6840695,Devin Russell,,Maryland,Bases Loaded
218,11/5/22,15:58:27,7,6,David Falco,falcoda43,Right,Maryland,Luke Shliger,shliglu42,Left,Maryland,Stretch,5,Top,1,3,2,Four-Seam,,InPlay,,FlyBall,Sacrifice,1,1,,94.27398017,-1.904780466,-2.007616294,,,,5.612559889,2.86860093,7.424865544,,,,2.235510845,0.216373953,84.84652062,-5.455903823,-2.007991159,,90.95476202,22.88296547,-12.48707849,,,,,281.2253055,,-12.52229551,2.963800797,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,3719a90a-5d44-11ed-95b1-b5da09f1be34,94.42023485,5.608764429,2.86860093,-1.859374685,-2.007616294,84.96532608,2.238772532,0.216373953,-5.402706899,-2.007991159,0.397072066,,,,,,,,,,,-18.11847876,81.81448959,35.36776435,-0.21210601,0.327061551,2.178721785,-60.97513118,274.5354364,,,,,,,,,,1,,49.71340303,high,high,,,53.89513446,Devin Russell,,Maryland,Bases Loaded
219,11/5/22,15:59:16,8,1,David Falco,falcoda43,Right,Maryland,Eddie Hacopian,hacoped42,Right,Maryland,Stretch,5,Top,2,0,0,Four-Seam,,StrikeCalled,,,,0,0,,93.14693139,-1.769428268,-2.527905026,,,,5.501486602,2.552813486,7.799247278,,,,2.226326816,-0.188592383,84.38354925,-5.334404749,-2.473773877,,,,,,,,,,,,,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,54581394-5d44-11ed-bb64-7b73db6e976e,93.28940229,5.497707413,2.552813486,-1.723602712,-2.527905026,84.50102769,2.229583018,-0.188592383,-5.281019675,-2.473773877,0.399006083,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,53.52075272,Devin Russell,,Maryland,1st and 2nd
220,11/5/22,15:59:36,8,2,David Falco,falcoda43,Right,Maryland,Eddie Hacopian,hacoped42,Right,Maryland,Stretch,5,Top,2,0,1,Four-Seam,,Foul,,,,0,0,,93.2939222,-0.899891365,-1.500010968,,,,5.640532164,2.651451812,7.878184072,,,,3.315952092,1.204779799,83.66065025,-4.012158462,-0.32316975,,80.91942398,12.37369968,64.35707921,,,,,164.7555224,,64.55040932,1.642521331,,,,,,,,,,,,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,607493ca-5d44-11ed-98bb-2bdaf71e15c8,93.43627123,5.636923253,2.651451812,-0.855053054,-1.500010968,83.77896439,3.319200011,1.204779799,-3.958444467,-0.32316975,0.397335045,,,,,,,,,,,71.25499229,34.20532656,17.33997943,-0.701328944,-0.406106789,3.262825669,148.7682565,70.79822049,,,,,,,,,,1,,35.9069775,high,high,,,53.44181593,Devin Russell,,Maryland,1st and 2nd
221,11/5/22,16:00:01,8,3,David Falco,falcoda43,Right,Maryland,Eddie Hacopian,hacoped42,Right,Maryland,Stretch,5,Top,2,0,2,Slider,,BallCalled,,,,0,0,,89.35875457,-1.888496511,-2.943475918,2289.664273,204.8721351,12:45,5.629569381,2.613283869,7.724271358,-22.31637734,11.32409119,3.136760103,1.680130387,-1.218541947,79.87258444,-6.375787082,-4.154702598,0.428486369,,,,,,,,,,,,-3.123743904,7.311114999,-2.562545884,50,5.259172909,10.46186564,-126.6871186,-4.87785103,-5.065459497,26.4155178,-20.31835397,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,6f03f8a3-5d44-11ed-89d2-2b09ac685006,89.52834699,5.628334642,2.615881353,-1.873595663,-2.976026905,80.0160532,1.681566154,-1.220585331,-6.351547791,-4.188266776,0.428360488,3.431554215,10.07689105,-57.89115205,77.26830529,1217.023838,-1939.436893,53.15293831,-0.482229327,-0.847039854,-0.223558408,,,,,,,,,,,,,,,,,0.918479851,1,,,high,high,20.45861378,-76.14861794,53.59572864,Devin Russell,,Maryland,1st and 2nd
222,11/5/22,16:00:21,8,4,David Falco,falcoda43,Right,Maryland,Eddie Hacopian,hacoped42,Right,Maryland,Stretch,5,Top,2,1,2,Four-Seam,,BallCalled,,,,0,0,,90.01889046,-3.333337495,-5.434803999,2178.519418,229.145016,1:45,5.495130182,2.719074257,8.033298579,-21.11524207,11.94061832,11.47658557,1.248862325,-0.55315505,81.869453,-5.849331593,-2.798092287,0.414246261,,,,,,,,,,,,-7.959840921,7.228509474,-2.749024348,50,4.513086935,11.14177345,-130.4063822,-4.540615342,-13.64810683,28.52334233,-19.77989869,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,7b2c9582-5d44-11ed-afab-d562c13ab66a,90.18219921,5.494170544,2.722858438,-3.321604415,-5.482551318,82.01085836,1.249990846,-0.556175972,-5.829936056,-2.848376049,0.414132462,11.90799728,10.736431,-11.65413363,63.85508881,2133.608874,-440.0682109,97.93848316,-0.640661409,-0.202003346,-0.740775005,,,,,,,,,,,,,,,,,0.992176581,1,,,high,high,32.5304836,-81.66163834,53.28670142,Devin Russell,,Maryland,1st and 2nd
223,11/5/22,16:00:44,8,5,David Falco,falcoda43,Right,Maryland,Eddie Hacopian,hacoped42,Right,Maryland,Stretch,5,Top,2,2,2,Four-Seam,,InPlay,,GroundBall,FieldersChoice,1,0,,93.17905649,-1.558358924,-1.744866265,2256.434739,222.3459535,1:30,5.608557708,2.653612653,7.94239378,-20.29221976,12.78850814,9.571017988,2.618701265,0.093706548,81.82729457,-4.696526008,-1.966571034,0.413960641,97.02880786,1.907224987,-16.76610154,1926.702391,,,,61.80613446,,-17.37186324,0.452733194,-6.521423487,7.453790206,-2.533506337,50,4.976413239,8.465108908,-130.7585626,-2.320330887,-11.23254757,28.89876136,-19.33558675,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,895b94bd-5d44-11ed-b593-bb72a85c5e92,93.35668213,5.608145937,2.65716999,-1.55393803,-1.788707949,81.97756462,2.619538102,0.090820659,-4.68214545,-2.013907107,0.413840051,10.00537736,11.55699708,-27.01655653,61.26640306,2010.201969,-1024.980866,89.08752972,-0.658437981,-0.454247955,-0.600098509,-27.97394442,92.85267914,3.229235995,-0.159330103,1.016551085,2.576569776,-18.45359037,58.98697534,3.921673396,-15.48676245,-0.129847861,-0.882707257,-0.150718165,0.445097667,,,0.996652192,1,0.99790927,55.38762787,high,high,34.86029674,-64.2816799,53.37760622,Devin Russell,,Maryland,1st and 2nd
224,11/5/22,16:03:24,1,1,Tom Kane,kane-to43,Left,Maryland,Kevin Keister,keistke42,Right,Maryland,Windup,5,Bottom,0,0,0,Curveball,,StrikeCalled,,,,0,0,,80.74449075,0.605611276,1.33017204,2250.641811,328.2689615,5:00,6.044718674,-0.07272387,6.496839326,-54.77954436,-9.246194763,8.189336412,2.125240632,0.359952108,72.01538722,-8.97251512,1.423336159,0.474541169,,,,,,,,,,,,-3.993359743,-4.971474308,-0.044357927,50,6.063264541,-2.9742491,-117.3791283,-0.345161658,-5.506622008,24.62719694,-39.02943743,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,e81ef50f-5d44-11ed-9bbd-831fc11d1ee3,80.83943608,6.034463281,-0.073750947,0.730256001,1.34309629,72.0616888,2.133682462,0.360681814,-8.837807133,1.434915984,0.4744502,8.039324764,-12.35654672,47.60241209,79.95582807,1517.543165,1662.062365,67.42712934,0.573485485,0.738483732,-0.354621172,,,,,,,,,,,,,,,,,0.977385246,1,,,high,high,18.03962908,-18.9844204,54.82316067,Luke Shliger,shliglu42,Maryland,None
225,11/5/22,16:03:42,1,2,Tom Kane,kane-to43,Left,Maryland,Kevin Keister,keistke42,Right,Maryland,Windup,5,Bottom,0,0,1,Sinker,,BallCalled,,,,0,0,,95.10153898,-4.895322204,-0.373268066,2174.239869,158.3610114,11:15,6.057061938,-0.021162123,6.714316339,-15.27633703,15.79388488,-5.190340299,0.228404225,-0.800208912,86.85346821,-7.739319776,-1.352061159,0.401184088,,,,,,,,,,,,2.694159129,9.950156804,0.054141781,50,5.653831869,1.077275573,-137.9106751,-12.33829723,5.167186804,31.85799605,-13.09042591,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,f2e2b85e-5d44-11ed-93df-fbaa2c4aa7e3,95.28742025,6.057479146,-0.023156728,-4.900998333,-0.349179261,87.02618659,0.228464357,-0.798231823,-7.737959245,-1.325412418,0.401050385,-5.411037066,14.7610927,14.86434853,13.75851447,2101.480864,557.7608673,96.65358888,-0.898420016,0.256531432,0.35641703,,,,,,,,,,,,,,,,,0.997663622,1,,,high,medium,102.3826551,11.87237047,54.60568366,Luke Shliger,shliglu42,Maryland,None
226,11/5/22,16:04:01,1,3,Tom Kane,kane-to43,Left,Maryland,Kevin Keister,keistke42,Right,Maryland,Windup,5,Bottom,0,1,1,Curveball,,BallCalled,,,,0,0,,78.9212335,2.162274551,-0.684406653,2336.307504,322.0991881,4:45,5.984379111,-0.155628177,6.551197487,-53.91463408,-8.540391028,9.125865758,3.530435715,0.393791454,72.40588583,-7.314314027,1.780259294,0.484815191,,,,,,,,,,,,-5.115137172,-5.253631782,0.207048727,50,6.13167991,1.10227697,-114.7016067,2.748248157,-6.747647811,23.15997847,-39.10439296,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,fe617128-5d44-11ed-a03a-33054e223685,79.01684001,5.973577959,-0.156632537,2.292841509,-0.671779856,72.46085971,3.53867316,0.394384492,-7.181797443,1.789582921,0.484724512,9.005709912,-11.50630159,49.72003915,75.31685378,1510.476516,1782.35615,64.65229914,0.510155375,0.762894502,-0.397156735,,,,,,,,,,,,,,,,,0.997201738,1,,,high,high,22.21497251,89.80765751,54.76880251,Luke Shliger,shliglu42,Maryland,None
227,11/5/22,16:04:20,1,4,Tom Kane,kane-to43,Left,Maryland,Kevin Keister,keistke42,Right,Maryland,Windup,5,Bottom,0,2,1,Sinker,,InPlay,,GroundBall,Out,1,0,,97.01943847,-2.971734913,2.305772643,2077.554954,154.641023,11:15,5.991062929,-0.034032752,6.675539766,-18.00995646,14.4691366,-5.645164856,1.788727889,0.023504858,84.57986344,-5.536828714,-0.552338007,0.392914947,,,,,,,,,,,,3.596492007,8.476056718,-0.149814725,50,5.740634338,-5.480716146,-140.8990672,-7.876216642,7.201582171,33.18679737,-15.20167239,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,09d30814-5d45-11ed-9692-9db68b8b85a2,97.21139264,5.991231324,-0.036274625,-2.97423569,2.332515023,84.73922043,1.789202344,0.025309799,-5.528612507,-0.522770616,0.392783591,-5.931621733,13.2919237,25.65568519,2.573491686,1872.733296,899.5024105,90.1412159,-0.814554042,0.43296203,0.386064234,,,,,,,,,,,,,,,,,0.997944472,1,,,high,high,92.3161421,-1.949212328,54.64446023,Luke Shliger,shliglu42,Maryland,None
228,11/5/22,16:04:53,2,1,Tom Kane,kane-to43,Left,Maryland,Ian Petrutz,petruia42,Left,Maryland,Windup,5,Bottom,1,0,0,Sinker,,StrikeCalled,,,,0,0,,97.17276995,-3.225575173,2.574486241,2061.23545,162.8466804,11:30,6.10967234,0.163145668,6.728213353,-14.87301107,14.79809449,-3.581074365,1.805037052,0.818744314,85.67220621,-5.488602544,0.400753515,0.392047227,,,,,,,,,,,,2.678855743,8.927318272,-0.367567223,50,5.842155815,-6.217218351,-141.0728009,-8.481337698,5.37783435,33.24191884,-14.25235336,Maryland,Maryland,shi01,NCAA D1,BIG10,0df86b32-a494-48ae-aad2-3f2e924e90f2,1ced4b26-5d45-11ed-9dbd-cd57ad406d71,97.36244395,6.110003918,0.161621488,-3.230216221,2.593290383,85.8348053,1.805294405,0.820042283,-5.483906317,0.421798613,0.391918397,-3.753973214,13.81080386,24.95958495,11.79387049,1868.727735,869.7978119,90.66056645,-0.866278908,0.421978873,0.267384901,,,,,,,,,,,,,,,,,0.931195885,1,,,high,high,100.6144749,4.059918282,54.59178665,Luke Shliger,shliglu42,Maryland,None
